framenumber;odom_x;odom_y;odom_phi;cov_xx;cov_xy;cov_yy;cov_xphi;cov_yphi;cov_phiphi
2486;-0.00411;-0.15756;-0.00211;0.000014607097;-0.000000049368;0.000012657587;0.000018543164;-0.000000459347;0.000235878082
2487;-0.00397;-0.15425;-0.00188;0.000014220331;-0.000000051944;0.000012389981;0.000017767829;-0.000000510394;0.000230886493
2488;-0.00126;-0.15844;-0.00060;0.000014711219;-0.000000007397;0.000012732199;0.000018750662;-0.000000062673;0.000237291474
2489;0.00122;-0.16028;0.01112;0.000015117022;0.000000018242;0.000013045328;0.000019445656;0.000000172952;0.000243124846
2490;0.00017;-0.15763;0.00092;0.000014622029;0.000000002426;0.000012667790;0.000018580261;0.000000022754;0.000236091530
2491;-0.00033;-0.15932;-0.00186;0.000014798514;-0.000000005689;0.000012790490;0.000018949965;-0.000000059596;0.000238378043
2492;-0.00048;-0.15661;-0.00201;0.000014480733;-0.000000006172;0.000012575178;0.000018309536;-0.000000059849;0.000234365175
2493;-0.00018;-0.15787;-0.00114;0.000014625659;-0.000000002503;0.000012669858;0.000018597026;-0.000000024369;0.000236130048
2494;0.00002;-0.15931;0.00061;0.000014795249;0.000000000372;0.000012782450;0.000018931460;0.000000003753;0.000238228512
2495;-0.00013;-0.15808;-0.00135;0.000014653401;-0.000000002133;0.000012688534;0.000018644039;-0.000000021465;0.000236478152
2496;0.00005;-0.15864;-0.00018;0.000014712666;0.000000000621;0.000012740643;0.000018795390;0.000000004960;0.000237449338
2497;-0.00023;-0.15753;-0.00157;0.000014579952;-0.000000003763;0.000012641317;0.000018512129;-0.000000040678;0.000235598043
2498;-0.00046;-0.15764;-0.00127;0.000014615057;-0.000000004143;0.000012651523;0.000018544813;-0.000000039915;0.000235788234
2499;-0.00028;-0.15913;-0.00219;0.000014782260;-0.000000003498;0.000012777930;0.000018907201;-0.000000035052;0.000238144172
2500;-0.00007;-0.15795;-0.00046;0.000014627703;-0.000000000852;0.000012671389;0.000018607617;-0.000000008184;0.000236158643
2501;-0.00015;-0.15648;-0.00169;0.000014454956;-0.000000002277;0.000012558139;0.000018270361;-0.000000022810;0.000234047948
2502;-0.00030;-0.16010;-0.00171;0.000014894629;-0.000000005023;0.000012856887;0.000019137637;-0.000000051750;0.000239615555
2503;-0.00109;-0.15708;-0.00146;0.000014533631;-0.000000014392;0.000012614177;0.000018418097;-0.000000130724;0.000235090313
2504;-0.00021;-0.15808;-0.00189;0.000014642617;-0.000000002922;0.000012690201;0.000018650882;-0.000000029298;0.000236509174
2505;-0.00015;-0.15830;-0.00108;0.000014692227;-0.000000002078;0.000012706600;0.000018705430;-0.000000019746;0.000236814834
2506;-0.00052;-0.15830;-0.00146;0.000014689461;-0.000000008482;0.000012707530;0.000018698125;-0.000000083855;0.000236831506
2507;-0.00032;-0.15800;-0.00047;0.000014647631;-0.000000005128;0.000012684969;0.000018623893;-0.000000051080;0.000236411474
2508;0.00036;-0.15980;0.00450;0.000014903250;0.000000005809;0.000012875296;0.000019136315;0.000000057591;0.000239958587
2509;0.00009;-0.15801;0.00127;0.000014626325;0.000000001518;0.000012677544;0.000018627504;0.000000015468;0.000236273339
2510;-0.00060;-0.15864;-0.00104;0.000014722842;-0.000000009571;0.000012742417;0.000018791965;-0.000000095526;0.000237481539
2511;-0.00192;-0.15895;-0.00180;0.000014691017;-0.000000025995;0.000012764504;0.000018857087;-0.000000240961;0.000237887611
2512;-0.00225;-0.15397;-0.00231;0.000014267890;-0.000000031720;0.000012373308;0.000017707520;-0.000000308922;0.000230592927
2513;-0.00273;-0.15773;-0.00237;0.000014608977;-0.000000034394;0.000012674412;0.000018584503;-0.000000330288;0.000236203596
2514;-0.00157;-0.15663;-0.00194;0.000014491387;-0.000000019113;0.000012578058;0.000018313921;-0.000000175811;0.000234415624
2515;-0.00203;-0.15779;-0.00225;0.000014583881;-0.000000027819;0.000012676272;0.000018593600;-0.000000273681;0.000236242096
2516;-0.00144;-0.15687;-0.00101;0.000014577116;-0.000000022427;0.000012593535;0.000018363587;-0.000000215803;0.000234702802
2517;-0.00501;-0.15632;-0.00161;0.000014385717;-0.000000069332;0.000012558119;0.000018239057;-0.000000731557;0.000233998066
2518;-0.01408;-0.19545;-0.00303;0.000019508752;-0.000000299776;0.000015773178;0.000028607260;-0.000002359001;0.000293518237
2519;-0.01155;-0.15408;-0.00142;0.000014223072;-0.000000128202;0.000012415003;0.000017776334;-0.000001217478;0.000231211296
2520;-0.01085;-0.15347;-0.00227;0.000014178129;-0.000000135198;0.000012372017;0.000017634789;-0.000001324595;0.000230391230
2521;-0.01323;-0.19678;-0.00243;0.000019629684;-0.000000248621;0.000015854870;0.000028993777;-0.000001879637;0.000295185704
2522;-0.00851;-0.15614;-0.00175;0.000014482559;-0.000000107801;0.000012557859;0.000018215653;-0.000001024633;0.000233930545
2523;-0.00999;-0.15411;-0.00241;0.000014206885;-0.000000119603;0.000012417103;0.000017778792;-0.000001196972;0.000231271119
2524;-0.00877;-0.18266;-0.00201;0.000017738574;-0.000000143755;0.000014695151;0.000024963340;-0.000001174168;0.000273749337
2525;-0.00578;-0.18354;-0.00240;0.000017803251;-0.000000081296;0.000014754967;0.000025189314;-0.000000607221;0.000274948744
2526;-0.00003;-0.16118;0.00264;0.000015077251;0.000000001616;0.000012954630;0.000019396993;0.000000019797;0.000241437398
2527;0.00023;-0.15680;0.00294;0.000014516948;0.000000003520;0.000012605819;0.000018382589;0.000000035365;0.000234936491
2528;-0.00061;-0.15862;0.00094;0.000014716319;-0.000000009360;0.000012750581;0.000018797827;-0.000000083115;0.000237633666
2529;-0.00132;-0.15732;-0.00100;0.000014570423;-0.000000015817;0.000012636420;0.000018489882;-0.000000142884;0.000235504431
2530;-0.00091;-0.15715;-0.00171;0.000014576759;-0.000000011423;0.000012616170;0.000018431467;-0.000000107213;0.000235128289
2531;-0.00074;-0.15817;-0.00256;0.000014681224;-0.000000012194;0.000012712641;0.000018698312;-0.000000122108;0.000236925996
2532;-0.00143;-0.15667;-0.00159;0.000014492332;-0.000000014744;0.000012576794;0.000018327723;-0.000000138979;0.000234393539
2533;-0.00102;-0.15770;-0.00068;0.000014585651;-0.000000011706;0.000012664523;0.000018565769;-0.000000120261;0.000236029355
2534;-0.00103;-0.15790;-0.00194;0.000014621894;-0.000000011366;0.000012682961;0.000018622833;-0.000000111672;0.000236373041
2535;-0.00080;-0.15767;0.00002;0.000014660118;-0.000000007217;0.000012668128;0.000018569688;-0.000000054514;0.000236097259
2536;0.00006;-0.15801;0.00059;0.000014627142;0.000000000961;0.000012678123;0.000018630428;0.000000009455;0.000236284139
2537;0.00008;-0.15952;0.00263;0.000014855716;0.000000001640;0.000012830782;0.000018999726;0.000000018149;0.000239129247
2538;0.00033;-0.15913;0.00510;0.000014790166;0.000000005303;0.000012834407;0.000018967399;0.000000056708;0.000239196578
2539;0.00054;-0.15975;0.00781;0.000015028045;0.000000008858;0.000012936068;0.000019183997;0.000000089026;0.000241090777
2540;0.00068;-0.15997;0.00917;0.000015028892;0.000000011072;0.000012981549;0.000019293911;0.000000111006;0.000241938004
2541;0.00092;-0.15986;0.01131;0.000015082863;0.000000014954;0.000013015420;0.000019353739;0.000000148209;0.000242568348
2542;0.00098;-0.16181;0.01166;0.000015321656;0.000000016348;0.000013178294;0.000019841539;0.000000158922;0.000245603556
2543;0.00093;-0.15995;0.01169;0.000015054720;0.000000014690;0.000013029886;0.000019377190;0.000000149922;0.000242838011
2544;0.00024;-0.15950;0.00792;0.000014994939;0.000000002070;0.000012925723;0.000019214948;0.000000006530;0.000240898611
2545;-0.00232;-0.16045;0.00047;0.000014821144;-0.000000030326;0.000012885575;0.000019221771;-0.000000320381;0.000240141563
2546;-0.00519;-0.15668;-0.00077;0.000014571586;-0.000000066200;0.000012596520;0.000018347328;-0.000000620931;0.000234721861
2547;0.00007;-0.15908;0.00418;0.000014830486;0.000000002767;0.000012819227;0.000018981086;0.000000028633;0.000238913562
2548;-0.00378;-0.18976;-0.00497;0.000018754162;-0.000000081807;0.000015290541;0.000026981314;-0.000000698278;0.000284934556
2549;-0.00270;-0.17130;-0.01322;0.000016495435;-0.000000027906;0.000013972890;0.000022120363;-0.000000234521;0.000260408939
2550;-0.00871;-0.16074;-0.01676;0.000015337865;-0.000000134926;0.000013230187;0.000019799046;-0.000001241597;0.000246411953
2551;-0.00847;-0.14812;0.00349;0.000013901301;-0.000000119590;0.000012257449;0.000016825813;-0.000001232014;0.000228273970
2552;0.00227;-0.14248;-0.00790;0.000013169360;0.000000034280;0.000011700818;0.000015562959;0.000000410581;0.000218042123
2553;0.00253;-0.15259;-0.00069;0.000014067362;0.000000023913;0.000012283320;0.000017444095;0.000000234478;0.000228920025
2554;0.00311;-0.17816;0.00786;0.000017264030;0.000000058688;0.000014423834;0.000023835886;0.000000532486;0.000268795948
2555;0.00246;-0.19601;0.02197;0.000019938363;0.000000051712;0.000016123039;0.000029299301;0.000000419070;0.000300474355
2556;0.00223;-0.16539;0.02812;0.000016118467;0.000000040089;0.000013795978;0.000021180978;0.000000386654;0.000257104668
2557;-0.00201;-0.19644;0.02797;0.000020193324;-0.000000040455;0.000016275666;0.000029802522;-0.000000315479;0.000303324284
2558;-0.00771;-0.17091;0.02474;0.000016698043;-0.000000120746;0.000014187324;0.000022528465;-0.000001102440;0.000264303045
2559;-0.01151;-0.15036;0.01937;0.000014233762;-0.000000138950;0.000012462077;0.000017410166;-0.000001363248;0.000232055760
2560;-0.01764;-0.16771;0.01279;0.000016105925;-0.000000254498;0.000013774723;0.000021558345;-0.000002345633;0.000256209722
2561;-0.01911;-0.16051;0.00713;0.000015219149;-0.000000249086;0.000013104541;0.000019511623;-0.000002241067;0.000243691514
2562;-0.01900;-0.19285;0.00845;0.000019262693;-0.000000340525;0.000015704855;0.000028090644;-0.000002633455;0.000292091502
2563;-0.01131;-0.16239;0.01740;0.000015564048;-0.000000142310;0.000013380971;0.000020167215;-0.000001284379;0.000249210564
2564;-0.01150;-0.16272;0.01445;0.000015524459;-0.000000147765;0.000013349221;0.000020121100;-0.000001350018;0.000248605157
2565;-0.01502;-0.16403;0.01201;0.000015660647;-0.000000201988;0.000013435414;0.000020518069;-0.000001838706;0.000250058896
2566;-0.01578;-0.16743;0.00932;0.000016006476;-0.000000219104;0.000013660891;0.000021244238;-0.000001961243;0.000254221896
2567;-0.01598;-0.15658;0.00069;0.000014551041;-0.000000199322;0.000012658633;0.000018404581;-0.000001921330;0.000235533919
2568;-0.01927;-0.15563;-0.00362;0.000014550562;-0.000000240485;0.000012681788;0.000018290699;-0.000002317159;0.000235784943
2569;-0.02179;-0.18379;-0.00537;0.000018048680;-0.000000364531;0.000014982203;0.000025514490;-0.000002993850;0.000278429106
2570;-0.02035;-0.15977;-0.00684;0.000015115818;-0.000000266914;0.000013077785;0.000019418934;-0.000002502147;0.000243092007
2571;-0.01695;-0.15891;-0.00132;0.000014884329;-0.000000209474;0.000012883990;0.000019034501;-0.000001949954;0.000239716048
2572;-0.00474;-0.17135;0.01206;0.000016479461;-0.000000039960;0.000013980142;0.000022149595;-0.000000271182;0.000260535188
2573;0.00893;-0.18339;-0.01299;0.000018516049;0.000000182551;0.000015294244;0.000026286435;0.000001486553;0.000284847400
2574;0.01219;-0.17850;0.06994;0.000018700508;0.000000222561;0.000015749058;0.000025410622;0.000001996602;0.000293201998
2575;0.00548;-0.15147;0.07118;0.000015438713;0.000000053731;0.000013552947;0.000018885242;0.000000520583;0.000252559358
2576;-0.00192;-0.15980;0.07040;0.000016410118;-0.000000044185;0.000014199950;0.000021009002;-0.000000528026;0.000264625117
2577;-0.01497;-0.15931;0.04619;0.000016108214;-0.000000169565;0.000013911475;0.000020756161;-0.000001372677;0.000259003630
2578;-0.01637;-0.18875;-0.13126;0.000021756898;-0.000000452791;0.000017866670;0.000031565850;-0.000003863954;0.000331983835
2579;-0.00086;-0.15979;-0.00101;0.000015068195;-0.000000011214;0.000013070311;0.000019462196;-0.000000124337;0.000243592392
2580;0.00153;-0.16131;0.04878;0.000016111498;0.000000028822;0.000013882488;0.000020445509;0.000000289398;0.000258722001
2581;0.00839;-0.16469;0.12950;0.000018454919;0.000000178640;0.000015803369;0.000024090122;0.000001718273;0.000294298330
2582;0.00210;-0.16694;0.08045;0.000017595267;0.000000058945;0.000014972577;0.000023381962;0.000000510701;0.000279020706
2583;0.00034;-0.17319;0.08962;0.000018587520;0.000000069054;0.000015664065;0.000025313123;0.000000688178;0.000291900834
2584;-0.00269;-0.17503;0.09753;0.000018988858;-0.000000021367;0.000015957240;0.000026132933;-0.000000119484;0.000297392989
2585;-0.01075;-0.17123;0.04751;0.000017417414;-0.000000156920;0.000014686182;0.000023630432;-0.000001309280;0.000273539921
2586;-0.01059;-0.18085;0.03735;0.000018317795;-0.000000158977;0.000015250048;0.000025584317;-0.000001272080;0.000284063008
2587;-0.00742;-0.16543;0.04209;0.000016469969;-0.000000093147;0.000014094424;0.000021684061;-0.000000818455;0.000262611486
2588;-0.00651;-0.16675;0.04391;0.000016613808;-0.000000078597;0.000014232438;0.000022052782;-0.000000686992;0.000265203265
2589;-0.00859;-0.16158;0.03730;0.000015951518;-0.000000114289;0.000013697197;0.000020606957;-0.000001011771;0.000255168663
2590;-0.01076;-0.16068;0.03446;0.000015751392;-0.000000142811;0.000013582033;0.000020253194;-0.000001320625;0.000252955917
2591;-0.01408;-0.16279;0.04505;0.000016282607;-0.000000191115;0.000013992079;0.000021164657;-0.000001693535;0.000260474896
2592;-0.01135;-0.19315;0.04759;0.000020260521;-0.000000184997;0.000016444080;0.000029651116;-0.000001348842;0.000306300227
2593;0.00069;-0.16874;0.06057;0.000017271139;0.000000061316;0.000014724467;0.000022852965;0.000000649603;0.000274388634
2594;0.00641;-0.16420;0.07750;0.000017160276;0.000000121600;0.000014705638;0.000022455250;0.000001167646;0.000273957222
2595;0.00392;-0.16581;0.06467;0.000017056889;0.000000072662;0.000014564644;0.000022568117;0.000000679883;0.000271403793
2596;-0.00142;-0.16673;0.05056;0.000016828568;-0.000000011451;0.000014350932;0.000022283900;-0.000000078533;0.000267459229
2597;-0.00171;-0.16412;0.05407;0.000016592148;-0.000000015421;0.000014212953;0.000021760565;-0.000000158843;0.000264887103
2598;-0.01361;-0.16149;0.02425;0.000015637515;-0.000000190472;0.000013467068;0.000020341753;-0.000001788864;0.000250678578
2599;-0.01592;-0.15694;-0.00029;0.000014610171;-0.000000186854;0.000012690897;0.000018502127;-0.000001757541;0.000236185764
2600;-0.01389;-0.15782;0.00118;0.000014686835;-0.000000172258;0.000012745006;0.000018686280;-0.000001646136;0.000237248019
2601;-0.01235;-0.15546;0.00139;0.000014413979;-0.000000138073;0.000012571576;0.000018159146;-0.000001333101;0.000234106495
2602;-0.01295;-0.15727;0.00211;0.000014684945;-0.000000172152;0.000012714477;0.000018588294;-0.000001642377;0.000236682834
2603;-0.00704;-0.15922;0.01796;0.000015149922;-0.000000073360;0.000013116208;0.000019361458;-0.000000689213;0.000244400632
2604;-0.00930;-0.15771;0.01840;0.000014985958;-0.000000120900;0.000013013970;0.000019048601;-0.000001169951;0.000242405632
2605;-0.01082;-0.16131;0.02212;0.000015568789;-0.000000141222;0.000013385672;0.000020082885;-0.000001277454;0.000249301218
2606;-0.01647;-0.15753;0.00952;0.000014859523;-0.000000222088;0.000012909477;0.000018942810;-0.000002183422;0.000240128900
2607;-0.02428;-0.15623;-0.00135;0.000014625421;-0.000000302213;0.000012750339;0.000018438554;-0.000002909797;0.000236744625
2608;-0.02922;-0.18949;-0.00165;0.000018920303;-0.000000532215;0.000015555705;0.000027274589;-0.000004222724;0.000288382594
2609;-0.02913;-0.18842;-0.00305;0.000018739657;-0.000000522585;0.000015440917;0.000026931353;-0.000004165435;0.000286268815
2610;-0.02910;-0.19031;-0.00296;0.000018972204;-0.000000531717;0.000015583118;0.000027457172;-0.000004208206;0.000288906786
2611;-0.02702;-0.19055;-0.00354;0.000019023037;-0.000000496679;0.000015584389;0.000027522932;-0.000003896197;0.000289138440
2612;-0.02264;-0.15285;-0.00121;0.000014210507;-0.000000267644;0.000012468783;0.000017641508;-0.000002663835;0.000231633342
2613;-0.02987;-0.19055;-0.00413;0.000019080823;-0.000000551388;0.000015655955;0.000027581219;-0.000004331511;0.000290168848
2614;-0.02287;-0.15369;-0.00135;0.000014302981;-0.000000268529;0.000012530203;0.000017843059;-0.000002635882;0.000232785893
2615;-0.01443;-0.19602;0.00984;0.000019781597;-0.000000218445;0.000016010842;0.000029034317;-0.000001574583;0.000298154020
2616;-0.00990;-0.15778;0.00342;0.000014768187;-0.000000129716;0.000012785902;0.000018766111;-0.000001237169;0.000238135221
2617;-0.01273;-0.15458;-0.00037;0.000014335665;-0.000000155333;0.000012498930;0.000017964207;-0.000001509839;0.000232701389
2618;-0.01258;-0.15811;0.00112;0.000014714592;-0.000000154503;0.000012752613;0.000018728263;-0.000001464054;0.000237447170
2619;-0.01026;-0.15907;0.00556;0.000014848979;-0.000000120985;0.000012898221;0.000019041368;-0.000001166353;0.000240246981
2620;-0.00945;-0.15550;0.00681;0.000014548568;-0.000000118572;0.000012607212;0.000018226270;-0.000001104357;0.000234828140
2621;-0.01152;-0.15323;0.00116;0.000014158834;-0.000000136496;0.000012390582;0.000017639388;-0.000001358980;0.000230730090
2622;-0.01152;-0.15516;0.00129;0.000014432618;-0.000000134606;0.000012560896;0.000018068181;-0.000001272983;0.000233919543
2623;-0.00924;-0.15833;0.00605;0.000014819239;-0.000000116732;0.000012828292;0.000018905046;-0.000001103964;0.000238955811
2624;-0.00916;-0.15704;0.00399;0.000014625673;-0.000000109714;0.000012697712;0.000018552656;-0.000001045766;0.000236533218
2625;-0.00790;-0.15774;0.00602;0.000014745152;-0.000000098235;0.000012780558;0.000018748882;-0.000000933357;0.000238101910
2626;-0.00828;-0.15760;0.00643;0.000014738736;-0.000000100904;0.000012778283;0.000018712334;-0.000000946704;0.000238054139
2627;-0.01138;-0.15463;0.00266;0.000014343886;-0.000000154629;0.000012516816;0.000017988455;-0.000001589170;0.000233032664
2628;-0.02159;-0.15668;-0.00092;0.000014678501;-0.000000269708;0.000012762080;0.000018535369;-0.000002559670;0.000237154964
2629;-0.01919;-0.15245;-0.00089;0.000014113153;-0.000000215378;0.000012369254;0.000017516720;-0.000002113211;0.000230039110
2630;-0.01852;-0.15695;-0.00293;0.000014637705;-0.000000229874;0.000012738766;0.000018539215;-0.000002220218;0.000236903024
2631;-0.01779;-0.15540;-0.00260;0.000014456248;-0.000000209707;0.000012611476;0.000018198286;-0.000002021271;0.000234603272
2632;-0.01618;-0.15741;-0.00327;0.000014711128;-0.000000204565;0.000012761319;0.000018641733;-0.000001939649;0.000237438989
2633;-0.01951;-0.18703;-0.00347;0.000018430201;-0.000000345022;0.000015169011;0.000026336405;-0.000002758496;0.000282034409
2634;-0.01556;-0.15726;-0.00115;0.000014657652;-0.000000192499;0.000012725766;0.000018563716;-0.000001834914;0.000236818022
2635;-0.00995;-0.16104;0.00676;0.000015055557;-0.000000094195;0.000013079577;0.000019511646;-0.000000796299;0.000243680250
2636;-0.00262;-0.16040;0.01490;0.000015323949;-0.000000037429;0.000013132447;0.000019587399;-0.000000339942;0.000244739552
2637;-0.00415;-0.16032;0.01132;0.000015097666;-0.000000049901;0.000013057504;0.000019458532;-0.000000464040;0.000243331994
2638;-0.00126;-0.16158;0.01653;0.000015413324;-0.000000008051;0.000013257962;0.000019869725;-0.000000034513;0.000247089365
2639;0.00135;-0.16375;0.02249;0.000015790945;0.000000026988;0.000013551492;0.000020629928;0.000000278471;0.000252554821
2640;0.00088;-0.16028;0.01438;0.000015226106;0.000000013650;0.000013110644;0.000019572008;0.000000131205;0.000244343510
2641;0.00010;-0.16359;0.01330;0.000015491858;0.000000004239;0.000013353336;0.000020321387;0.000000037827;0.000248868113
2642;-0.00376;-0.15830;0.00918;0.000014905982;-0.000000055642;0.000012859634;0.000018979887;-0.000000593374;0.000239638195
2643;-0.01947;-0.15119;-0.00196;0.000014067817;-0.000000232161;0.000012323401;0.000017260439;-0.000002272614;0.000229106632
2644;-0.02147;-0.15495;-0.00247;0.000014437550;-0.000000257665;0.000012617145;0.000018118791;-0.000002511541;0.000234480995
2645;-0.02234;-0.18149;-0.04867;0.000018696312;-0.000000392306;0.000015654471;0.000025806005;-0.000003318964;0.000290826125
2646;-0.02322;-0.17743;-0.08173;0.000019101298;-0.000000436024;0.000016011989;0.000026608746;-0.000003725201;0.000297292047
2647;-0.00387;-0.19946;0.00883;0.000020677240;-0.000000065648;0.000016586183;0.000030705303;-0.000000551140;0.000309097215
2648;-0.02160;-0.18918;0.00595;0.000018800966;-0.000000419272;0.000015441468;0.000027162775;-0.000003365809;0.000286823442
2649;-0.00169;-0.16387;0.03551;0.000016121968;0.000000025830;0.000013844012;0.000020886418;0.000000323877;0.000257999751
2650;-0.00346;-0.16515;0.02862;0.000016141615;-0.000000059566;0.000013789703;0.000021260202;-0.000000548353;0.000256972492
2651;-0.00704;-0.16471;0.02236;0.000015891228;-0.000000091911;0.000013639628;0.000020874882;-0.000000843584;0.000254133951
2652;-0.01075;-0.16166;0.01892;0.000015461504;-0.000000146575;0.000013350253;0.000020087391;-0.000001431977;0.000248621776
2653;-0.01671;-0.16042;0.00974;0.000015242707;-0.000000224282;0.000013121101;0.000019534172;-0.000002052927;0.000244102945
2654;-0.02612;-0.15911;-0.00315;0.000015017722;-0.000000336429;0.000013063856;0.000019218506;-0.000003224189;0.000242423686
2655;-0.02651;-0.15829;-0.00198;0.000014960581;-0.000000341796;0.000012979880;0.000019004586;-0.000003189050;0.000240839684
2656;-0.03207;-0.19009;0.00090;0.000018976093;-0.000000573373;0.000015612196;0.000027446146;-0.000004493791;0.000289194542
2657;-0.02409;-0.16104;0.00783;0.000015319099;-0.000000322224;0.000013237247;0.000019768403;-0.000003012084;0.000245796133
2658;-0.02907;-0.16028;-0.00227;0.000015093113;-0.000000363760;0.000013167785;0.000019504503;-0.000003574593;0.000244171923
2659;-0.03021;-0.15861;-0.00332;0.000015109125;-0.000000403655;0.000013070841;0.000019171739;-0.000003664650;0.000242167604
2660;-0.02975;-0.15603;-0.00287;0.000014660456;-0.000000357711;0.000012855732;0.000018579360;-0.000003549989;0.000238321149
2661;-0.02969;-0.15761;-0.00334;0.000014897308;-0.000000373715;0.000012978685;0.000018930754;-0.000003551091;0.000240576901
2662;-0.02773;-0.15600;-0.00310;0.000014723394;-0.000000345668;0.000012814960;0.000018506113;-0.000003223026;0.000237703306
2663;-0.02542;-0.15606;-0.00213;0.000014629874;-0.000000311673;0.000012758737;0.000018425895;-0.000002981640;0.000236844437
2664;-0.02464;-0.15472;-0.00198;0.000014425178;-0.000000292817;0.000012635879;0.000018107391;-0.000002889713;0.000234626568
2665;-0.02913;-0.18204;-0.00287;0.000017871946;-0.000000489812;0.000014895152;0.000025097492;-0.000004026711;0.000276139721
2666;-0.02696;-0.17886;-0.00243;0.000017449313;-0.000000435686;0.000014609988;0.000024193370;-0.000003628638;0.000271070778
2667;-0.02048;-0.15511;-0.00275;0.000014471985;-0.000000240776;0.000012612299;0.000018159908;-0.000002287151;0.000234485386
2668;-0.01560;-0.19216;-0.00349;0.000019064501;-0.000000266985;0.000015535000;0.000027752988;-0.000002054929;0.000289153553
2669;-0.00181;-0.15331;-0.00104;0.000014081635;-0.000000013718;0.000012339419;0.000017590178;-0.000000163734;0.000229970042
2670;-0.00551;-0.18992;-0.00179;0.000018732708;-0.000000101271;0.000015275202;0.000026993245;-0.000000792187;0.000284631240
2671;-0.00532;-0.19171;-0.00164;0.000018899437;-0.000000096484;0.000015405037;0.000027463045;-0.000000758167;0.000287056466
2672;-0.00574;-0.19069;-0.00335;0.000018839598;-0.000000106166;0.000015369047;0.000027270493;-0.000000837268;0.000286374712
2673;-0.00969;-0.15170;-0.00811;0.000014038913;-0.000000124529;0.000012334930;0.000017317721;-0.000001294894;0.000229718367
2674;-0.00961;-0.19416;-0.00255;0.000019324728;-0.000000172002;0.000015635840;0.000028241814;-0.000001306439;0.000291257938
2675;-0.00287;-0.15595;-0.00149;0.000014426103;-0.000000022572;0.000012533035;0.000018176079;-0.000000199935;0.000233574837
2676;-0.00023;-0.15762;-0.00181;0.000014609875;-0.000000003314;0.000012669129;0.000018573508;-0.000000033342;0.000236116460
2677;-0.00032;-0.15863;-0.00294;0.000014749975;-0.000000004576;0.000012763845;0.000018842279;-0.000000044428;0.000237881588
2678;-0.00259;-0.15608;-0.00056;0.000014366066;-0.000000040822;0.000012534628;0.000018186415;-0.000000437029;0.000233592155
2679;-0.00158;-0.19568;-0.00240;0.000019452020;-0.000000021900;0.000015724199;0.000028621949;-0.000000140615;0.000293051333
2680;-0.00023;-0.18494;-0.00206;0.000018092541;-0.000000004610;0.000014867883;0.000025574224;-0.000000038812;0.000277094802
2681;-0.00007;-0.15631;-0.00053;0.000014438765;-0.000000001078;0.000012557249;0.000018246134;-0.000000011441;0.000234031464
2682;-0.00014;-0.15564;-0.00111;0.000014386477;-0.000000001994;0.000012491704;0.000018078151;-0.000000019573;0.000232809808
2683;-0.00015;-0.15978;-0.00180;0.000014869054;-0.000000002472;0.000012841101;0.000019069684;-0.000000024297;0.000239321622
2684;-0.00112;-0.18595;-0.00175;0.000018147014;-0.000000028697;0.000014945263;0.000025850022;-0.000000272560;0.000278531381
2685;-0.00705;-0.15222;-0.00142;0.000014002512;-0.000000086748;0.000012252785;0.000017334205;-0.000000861859;0.000228277135
2686;-0.00847;-0.18003;-0.00135;0.000017375515;-0.000000132084;0.000014491115;0.000024256954;-0.000001094625;0.000269960598
2687;-0.00598;-0.15149;-0.00132;0.000013913202;-0.000000068401;0.000012186897;0.000017166185;-0.000000679904;0.000227078715
2688;-0.00717;-0.15166;-0.00221;0.000013966449;-0.000000086798;0.000012210653;0.000017212026;-0.000000861032;0.000227491880
2689;-0.00992;-0.15256;-0.00167;0.000014061417;-0.000000113382;0.000012299014;0.000017432081;-0.000001106768;0.000229083110
2690;-0.00417;-0.15646;-0.00204;0.000014450387;-0.000000044698;0.000012579232;0.000018302257;-0.000000426478;0.000234421321
2691;-0.00046;-0.15723;0.00021;0.000014576750;-0.000000002368;0.000012624742;0.000018459697;-0.000000015953;0.000235289066
2692;0.00026;-0.18864;0.00369;0.000018533225;0.000000006067;0.000015177442;0.000026608905;0.000000051938;0.000282864144
2693;0.00371;-0.15957;0.01363;0.000015087652;0.000000062020;0.000013044836;0.000019279492;0.000000615616;0.000243082854
2694;0.00550;-0.16027;0.01666;0.000015258838;0.000000072021;0.000013164492;0.000019645517;0.000000668966;0.000245302657
2695;-0.00308;-0.15638;0.00062;0.000014480266;-0.000000051331;0.000012586272;0.000018319782;-0.000000533882;0.000234545656
2696;-0.00799;-0.19572;-0.00234;0.000019459497;-0.000000148806;0.000015742397;0.000028649534;-0.000001128764;0.000293282618
2697;-0.00545;-0.19560;-0.00280;0.000019476386;-0.000000104102;0.000015726839;0.000028586970;-0.000000788484;0.000293049671
2698;-0.00122;-0.18687;-0.00111;0.000018264111;-0.000000009585;0.000015016911;0.000026109114;-0.000000066330;0.000279871857
2699;0.00006;-0.15920;0.00126;0.000014788802;0.000000001201;0.000012797423;0.000018945339;0.000000012696;0.000238507534
2700;-0.00017;-0.15574;-0.00173;0.000014416064;-0.000000002493;0.000012514980;0.000018122010;-0.000000024723;0.000233243588
2701;-0.00130;-0.18450;-0.00203;0.000017952503;-0.000000026569;0.000014827929;0.000025438114;-0.000000227094;0.000276346117
2702;-0.00193;-0.15899;-0.00143;0.000014757782;-0.000000025523;0.000012771624;0.000018867158;-0.000000248083;0.000238020663
