framenumber;pos_x;pos_y;cov_xx;cov_xy;cov_yy;landmark_id
2522;-0.417254;-2.39668;0.00169432;0.000133927;0.00258756;375
2522;0.294042;-1.01186;0.00162892;-1.55492e-05;0.00174061;378
2522;-0.504846;-0.942278;0.00163447;2.96183e-05;0.00172416;373
2523;0.89949;-3.06932;0.00183953;-0.000508401;0.00379677;382
2523;-0.436357;-2.88262;0.00172926;0.000223319;0.00332384;377
2523;1.00115;-2.4321;0.00178801;-0.000325756;0.00269929;380
2523;-0.402677;-2.24779;0.00168436;0.000111146;0.00242436;375
2524;0.901197;-2.88139;0.00181603;-0.00043382;0.00339973;382
2524;-0.417817;-2.68794;0.00171294;0.000178379;0.00298493;377
2524;1.01235;-2.23215;0.00176779;-0.000272005;0.00246642;380
2524;-0.378952;-2.07475;0.00167337;8.7376e-05;0.00226378;375
2525;0.977522;-3.59683;0.00194838;-0.000846139;0.00533671;384
2525;0.924761;-2.71056;0.00180167;-0.000384021;0.00309641;382
2525;-0.420679;-2.56051;0.00170487;0.00015878;0.00279717;377
2525;1.02293;-2.053;0.00175091;-0.000229944;0.00229378;380
2525;-0.389414;-1.91732;0.00166656;7.57635e-05;0.0021426;375
2526;0.966866;-3.47207;0.00192305;-0.000760851;0.00491397;384
2526;0.92585;-2.57897;0.00178657;-0.000340972;0.0028902;382
2526;-0.432728;-2.41859;0.00169728;0.00014193;0.00261493;377
2526;1.01592;-1.92652;0.00173699;-0.000199831;0.00218846;380
2526;-0.38908;-1.7749;0.00166014;6.4654e-05;0.00204898;375
2527;0.956602;-3.31671;0.00189447;-0.000666266;0.00444309;384
2527;1.60597;-2.45004;0.0019983;-0.000591495;0.00282306;455
2527;0.92072;-2.43281;0.00176924;-0.000295243;0.0026885;382
2527;-0.440938;-2.26673;0.00168905;0.000124031;0.00244625;377
2527;1.02063;-1.777;0.00172387;-0.000171062;0.00208194;380
2527;-0.398916;-1.61694;0.00165408;5.53291e-05;0.00196118;375
2528;0.955431;-3.17272;0.0018725;-0.000592623;0.0040587;384
2528;1.61585;-2.30646;0.00196906;-0.000522738;0.00263518;455
2528;0.916298;-2.29795;0.00175434;-0.000257612;0.0025264;382
2528;-0.437348;-2.12804;0.00168092;0.000106549;0.00231285;377
2528;1.02519;-1.64075;0.00171267;-0.000147738;0.00199888;380
2528;-0.403437;-1.47488;0.00164873;4.73057e-05;0.00189436;375
2529;0.419667;-3.52403;0.00176705;-0.000321132;0.00495515;23001
2529;0.962703;-3.07139;0.00186037;-0.000549779;0.00381656;384
2529;1.61844;-2.17354;0.00194054;-0.000461979;0.00248164;455
2529;0.92516;-2.15272;0.0017419;-0.00022544;0.00237616;382
2529;-0.450541;-1.99951;0.00167523;9.57773e-05;0.00220624;377
2529;1.02445;-1.4901;0.00170027;-0.000123933;0.00192043;380
2529;-0.408006;-1.32404;0.00164341;3.97634e-05;0.00183441;375
2530;0.432694;-3.40582;0.00175973;-0.000301965;0.00458404;23001
2530;-0.437692;-3.00425;0.00173869;0.000250075;0.00356804;379
2530;0.977223;-2.94392;0.00184718;-0.000502179;0.00354152;384
2530;1.64369;-2.02935;0.00191924;-0.000409501;0.00233881;455
2530;0.939498;-2.0188;0.00173203;-0.000200142;0.00225649;382
2530;-0.441889;-1.84953;0.00166708;7.97614e-05;0.00209795;377
2530;1.03351;-1.35337;0.001691;-0.000106204;0.00186058;380
2530;-0.406386;-1.17942;0.00163841;3.29247e-05;0.00178615;375
2531;0.425755;-3.25742;0.00174693;-0.000262309;0.00416302;23001
2531;-0.432555;-2.8535;0.00172657;0.000215571;0.00326888;379
2531;0.983348;-2.79516;0.00182881;-0.000444545;0.00325478;384
2531;1.64427;-1.87911;0.00188892;-0.000351813;0.00220764;455
2531;0.936333;-1.87876;0.00171919;-0.000171865;0.00214652;382
2531;-0.451429;-1.69764;0.0016607;6.87114e-05;0.00200553;377
2531;1.04612;-1.19701;0.00168124;-8.84444e-05;0.00180333;380
2531;-0.399993;-1.02438;0.00163331;2.63252e-05;0.00174321;375
2532;0.981996;-2.63073;0.00180721;-0.000383021;0.00297817;384
2532;1.64756;-1.72504;0.00186062;-0.000299772;0.00209329;455
2532;0.94013;-1.70442;0.00170553;-0.000142623;0.00203139;382
2532;-0.448554;-1.54766;0.00165404;5.736e-05;0.00192807;377
2532;1.04491;-1.04929;0.00167127;-7.24733e-05;0.00175864;380
2533;-0.433579;-2.5601;0.00170637;0.000163514;0.00279795;379
2533;0.987961;-2.47983;0.00179039;-0.00033546;0.00276027;384
2533;1.65326;-1.56976;0.00183453;-0.000253711;0.00199624;455
2533;0.943545;-1.5618;0.00169518;-0.000121719;0.00195239;382
2533;-0.452727;-1.40011;0.00164836;4.84823e-05;0.00186389;377
2533;1.05183;-0.883894;0.00166173;-5.77707e-05;0.00171877;380
2534;0.447305;-2.84304;0.0017198;-0.000191406;0.00324684;23001
2534;-2.21131;-2.49353;0.00238929;0.00095269;0.00298892;452
2534;-0.435966;-2.44127;0.00169905;0.000146252;0.00264282;379
2534;1.00716;-2.36286;0.00178136;-0.00030709;0.00261374;384
2534;-1.54366;-1.56554;0.00181657;0.000238386;0.00198245;453
2534;1.67535;-1.42749;0.00181624;-0.000219202;0.00192237;455
2534;0.96131;-1.43106;0.00168798;-0.000106675;0.00189095;382
2534;-0.446233;-1.25744;0.00164274;3.9975e-05;0.00181144;377
2535;0.451722;-2.70531;0.00171107;-0.000169963;0.00301265;23001
2535;-2.22449;-2.36212;0.00234097;0.000855869;0.00279708;452
2535;1.00582;-2.21148;0.00176411;-0.000264414;0.00244395;384
2535;-1.54374;-1.42604;0.00179465;0.000202535;0.0019106;453
2535;1.67405;-1.27495;0.00179163;-0.000182026;0.00185502;455
2535;0.946484;-1.28023;0.00167629;-8.68309e-05;0.00182982;382
2535;-0.460086;-1.10927;0.0016382;3.39648e-05;0.00176594;377
2536;0.430022;-2.5772;0.00170051;-0.000142095;0.00281848;23001
2536;-2.25021;-2.21477;0.0022956;0.000760638;0.00260921;452
2536;-0.448969;-2.16599;0.00168408;0.000113816;0.0023481;379
2536;0.99887;-2.07276;0.00174819;-0.000227946;0.00230904;384
2536;-1.57335;-1.2716;0.00177816;0.000171811;0.00184565;453
2536;0.959497;-1.13328;0.00166849;-7.29644e-05;0.00178104;382
2536;-0.454101;-0.96221;0.00163324;2.73738e-05;0.00172848;377
2537;0.432275;-2.43517;0.00169232;-0.000124272;0.00263309;23001
2537;-2.25297;-2.07925;0.00224237;0.000671132;0.00245519;452
2537;-0.45887;-2.01674;0.00167684;9.93828e-05;0.0022202;379
2537;0.998563;-1.92727;0.00173395;-0.000195802;0.00218762;384
2537;0.956034;-0.976798;0.00165924;-5.85827e-05;0.00173827;382
2538;-0.320028;-3.3114;0.00174417;0.000243548;0.0042995;381
2538;0.420058;-2.28317;0.00168282;-0.000103203;0.00246092;23001
2538;-0.470529;-1.86393;0.00166996;8.63521e-05;0.00210864;379
2538;0.987614;-1.77871;0.00171871;-0.000164561;0.00208091;384
2539;-0.344951;-3.16935;0.00173723;0.000231074;0.00393145;381
2539;0.397759;-2.14412;0.00167403;-8.40209e-05;0.00232489;23001
2539;-0.483571;-1.71014;0.0016635;7.47417e-05;0.00201349;379
2539;0.962328;-1.64449;0.00170393;-0.000137169;0.0019977;384
2540;-0.36838;-3.03697;0.00173087;0.000218544;0.00362811;381
2540;0.386272;-1.99861;0.00166646;-6.96717e-05;0.00220302;23001
2540;-0.507012;-1.55686;0.00165809;6.57003e-05;0.00193365;379
2540;0.969668;-1.50683;0.00169444;-0.000118042;0.00192619;384
2541;-0.408135;-2.88318;0.00172528;0.000209459;0.00332091;381
2541;0.365651;-1.86571;0.00165955;-5.66552e-05;0.00210685;23001
2541;-0.52314;-1.39522;0.00165211;5.58701e-05;0.00186294;379
2541;0.939102;-1.37216;0.00168147;-9.64496e-05;0.0018652;384
2542;-0.452001;-2.74069;0.00172114;0.000202553;0.00307429;381
2542;0.34369;-1.71455;0.00165252;-4.45887e-05;0.00201334;23001
2542;0.93041;-1.22747;0.00167144;-7.94621e-05;0.00181075;384
2542;-0.543532;-1.24002;0.00164695;4.78348e-05;0.00180655;379
2543;-0.479873;-2.60857;0.00171556;0.000189523;0.00287208;381
2543;0.318028;-1.56475;0.00164611;-3.43255e-05;0.00193501;23001
2543;0.927443;-1.08776;0.00166304;-6.57965e-05;0.00176704;384
2543;-0.566308;-1.07376;0.00164173;4.00722e-05;0.00175689;379
2544;-0.514898;-2.46153;0.00170997;0.000176324;0.00267579;381
2544;0.306956;-1.41747;0.00164088;-2.76375e-05;0.00187021;23001
2544;0.921897;-0.945857;0.001655;-5.35821e-05;0.00173037;384
2544;-0.57546;-0.928614;0.00163691;3.32492e-05;0.00172148;379
2545;-0.52077;-2.34843;0.00170304;0.000159405;0.00254094;381
2545;0.304214;-1.27409;0.00163641;-2.28886e-05;0.00181701;23001
2546;-0.513398;-2.20246;0.00169282;0.000135414;0.00238712;381
2546;0.314057;-1.11685;0.00163215;-1.93464e-05;0.00176832;23001
2547;-0.514769;-2.04978;0.00168385;0.000115736;0.00225001;381
2547;0.318121;-0.969727;0.00162832;-1.60424e-05;0.00173063;23001
2548;-0.486162;-1.86304;0.00167117;8.91875e-05;0.00210864;381
2549;-0.453958;-1.71194;0.00166151;7.02366e-05;0.00201368;381
2550;0.906838;-3.17084;0.00185555;-0.000558137;0.00404175;466
2550;-0.425054;-1.60189;0.00165493;5.79124e-05;0.00195407;381
2551;0.891953;-3.03647;0.00183292;-0.000489874;0.00372079;466
2551;-0.423756;-1.46142;0.00164923;4.88777e-05;0.00188884;381
2552;0.753417;-1.53331;0.00167246;-8.95859e-05;0.00193081;464
2552;-0.408006;-1.32404;0.00164341;3.97634e-05;0.00183441;381
2553;0.792125;-1.41801;0.00166959;-8.2871e-05;0.00187989;464
2553;-0.411901;-1.2087;0.0016396;3.46623e-05;0.00179528;381
2554;-0.634464;-3.54539;0.00183479;0.000561868;0.00507189;465
2554;0.749156;-1.26206;0.00165794;-6.38202e-05;0.00181877;464
2554;-0.425905;-1.03991;0.00163466;2.86158e-05;0.00174722;381
2555;0.701594;-1.05047;0.00164542;-4.46094e-05;0.0017534;464
2556;-0.780334;-2.38181;0.0017465;0.000251742;0.00260728;463
2556;0.704842;-0.947507;0.00164151;-3.88216e-05;0.00172802;464
2557;-1.04219;-3.54914;0.00199726;0.000929828;0.00519337;465
2557;-0.930325;-2.49335;0.00179134;0.000339318;0.00277005;463
2557;0.805234;-2.50475;0.00175207;-0.000270446;0.00276666;466
2558;0.72501;-3.499;0.00183899;-0.000567561;0.00493509;468
2558;-0.992602;-2.96447;0.00187419;0.000554643;0.00358959;465
2558;0.702048;-2.1582;0.00170628;-0.000163681;0.00235975;466
2559;-0.999116;-2.72637;0.00184097;0.00045424;0.00313785;465
2559;0.67944;-2.02724;0.00169448;-0.000137452;0.00224247;466
2560;0.667814;-3.45598;0.00181726;-0.000502151;0.00478413;468
2560;-1.08336;-2.66876;0.00185915;0.000471867;0.00305707;465
2560;0.675365;-1.95683;0.00168951;-0.000126634;0.00218649;466
2560;-0.946133;-1.7838;0.00172074;0.000168025;0.00207951;463
2561;0.662346;-3.2669;0.00179573;-0.00042735;0.00423326;468
2561;-1.08142;-2.51218;0.00183505;0.000408395;0.00281899;465
2561;0.697667;-1.79238;0.00168191;-0.000109957;0.00207286;466
2561;-0.944833;-1.63283;0.00170765;0.000141583;0.00198805;463
2562;-1.03358;-2.21647;0.001783;0.000292272;0.00245097;465
2562;0.673267;-1.56399;0.001667;-8.12706e-05;0.00194309;466
2562;-0.905987;-1.39909;0.00168507;0.000102256;0.00187315;463
2563;-1.13553;-3.23551;0.00197995;0.000800328;0.00427068;467
2563;-1.05807;-2.07394;0.0017716;0.000260138;0.00231402;465
2563;0.679703;-1.43693;0.00166117;-7.06444e-05;0.00188489;466
2563;-0.925374;-1.23796;0.00167631;8.55671e-05;0.00181214;463
2564;-1.26963;-3.31042;0.00206407;0.0009578;0.00451597;467
2564;0.565735;-2.78862;0.00173303;-0.00023645;0.00316772;468
2564;-1.13164;-1.99346;0.00177839;0.000259024;0.00225018;465
2564;0.672511;-1.32145;0.00165524;-6.05132e-05;0.00183867;466
2564;-0.963772;-1.11167;0.00167192;7.59358e-05;0.0017727;463
2565;-1.37419;-3.31089;0.00212388;0.00104531;0.00454878;467
2565;0.565735;-2.78862;0.00173303;-0.00023645;0.00316772;468
2565;-1.18914;-1.89928;0.00177963;0.000248926;0.00217892;465
2565;0.678669;-1.21458;0.00165092;-5.3384e-05;0.0018015;466
2565;-0.974411;-0.964161;0.00166374;6.26598e-05;0.00173388;463
2566;-1.41025;-3.12729;0.00209608;0.000932932;0.00406698;467
2566;0.551351;-2.60289;0.00171704;-0.000192869;0.00286954;468
2566;-1.20559;-1.71598;0.00176065;0.000207517;0.00205163;465
2566;0.689771;-1.02479;0.00164373;-4.21973e-05;0.00174659;466
2567;-1.40802;-2.9912;0.00205996;0.000834952;0.00374567;467
2567;0.568811;-2.50499;0.00171254;-0.000181776;0.00273586;468
2567;-1.19088;-1.56897;0.00174115;0.000173089;0.00196509;465
2567;0.703363;-0.90739;0.00163991;-3.6545e-05;0.00171906;466
2568;-1.40263;-2.89493;0.00203356;0.000768045;0.00353855;467
2568;0.604399;-2.41204;0.00171088;-0.000177822;0.00262228;468
2568;-1.17179;-1.42373;0.0017229;0.00014292;0.00189295;465
2569;-1.3702;-2.71623;0.00197736;0.000642528;0.00319237;467
2569;0.632927;-2.19913;0.00170007;-0.000151375;0.00239301;468
2569;-1.15759;-1.26969;0.00170634;0.000116298;0.00182957;465
2570;-1.34803;-2.60616;0.0019447;0.000572505;0.00300487;467
2570;0.670111;-2.06397;0.00169575;-0.000140587;0.00227252;468
2570;-1.14013;-1.1226;0.00169159;9.41804e-05;0.00177979;465
2571;-1.34499;-2.52737;0.00192762;0.000532107;0.00288414;467
2571;0.711835;-1.92144;0.00169147;-0.000129661;0.00216233;468
2571;-1.12436;-0.982349;0.00167903;7.63024e-05;0.00174106;465
2572;-1.34765;-2.2866;0.00188299;0.000426559;0.00256771;467
2572;0.690165;-1.71703;0.00167678;-9.97836e-05;0.0020263;468
2573;-0.669904;-3.50431;0.00184077;0.000574156;0.00494401;469
2573;-1.29413;-2.07856;0.00183152;0.000331462;0.00234203;467
2573;0.67343;-1.48659;0.00166311;-7.41779e-05;0.00190653;468
2574;-0.839682;-3.27236;0.00186638;0.000599922;0.00429352;469
2574;-1.37331;-1.81635;0.00181258;0.000271503;0.00213138;467
2574;0.616433;-1.34712;0.00165267;-5.64084e-05;0.00184725;468
2575;-1.02925;-3.09514;0.00190879;0.000643076;0.00389013;469
2575;-1.46178;-1.60252;0.0018022;0.00023195;0.00199859;467
2575;0.536978;-1.26446;0.0016449;-4.33058e-05;0.00181611;468
2576;-1.28483;-2.83567;0.00196554;0.000661173;0.00339396;469
2576;-1.57444;-1.29562;0.0017819;0.000177215;0.00185517;467
2576;0.457717;-1.17737;0.00163838;-3.22124e-05;0.00178705;468
2577;-0.108822;-3.71968;0.00174986;0.000134722;0.00562772;471
2577;-1.42533;-2.57674;0.00197058;0.000595426;0.00297289;469
2577;0.402953;-1.04188;0.00163239;-2.3227e-05;0.00174864;468
2578;0.386552;-3.52249;0.00176127;-0.000293363;0.00494526;471
2578;-1.10165;-2.61443;0.00185667;0.00045787;0.00297377;469
2579;0.448713;-3.56664;0.00177603;-0.000356942;0.00510306;471
2579;-1.10379;-2.53653;0.00184544;0.000427436;0.00285732;469
2580;0.283656;-3.32456;0.00173299;-0.000177578;0.00432775;471
2580;-1.17444;-2.29555;0.00183042;0.000365861;0.00255522;469
2581;-0.0966265;-3.13909;0.00171147;7.66907e-05;0.00383257;471
2581;-1.42649;-1.95446;0.00184947;0.000328954;0.00224417;469
2582;-0.364497;-3.0692;0.00173266;0.000222706;0.00369888;471
2582;-1.60237;-1.71465;0.00185852;0.000295394;0.00207772;469
2583;-0.640019;-2.93891;0.00177123;0.000343332;0.00346663;471
2584;2.30331;-3.38596;0.00290188;-0.00196991;0.00511821;472
2584;-0.912255;-2.70109;0.00181223;0.000402202;0.00307982;471
2584;0.929659;-1.52257;0.00169065;-0.00011415;0.0019322;470
2585;-0.987597;-2.37247;0.0017909;0.000323237;0.00262207;471
2586;0.0825321;-3.35509;0.00172157;-3.72088e-05;0.0044033;473
2586;1.91105;-3.00074;0.0023478;-0.00116989;0.00391194;472
2586;-1.02254;-2.09557;0.00176634;0.000255667;0.00233046;471
2587;1.75311;-2.83691;0.00218305;-0.000921023;0.00351224;472
2587;-1.07704;-1.87286;0.00175279;0.000215216;0.00215034;471
2588;1.65003;-2.77521;0.00210463;-0.000811468;0.00336635;472
2588;-1.14583;-1.65992;0.00174279;0.000183305;0.00201383;471
2589;1.5436;-2.7161;0.00203371;-0.00071068;0.00323334;472
2589;-1.1904;-1.46054;0.00172961;0.000152287;0.00191062;471
2590;-0.368086;-2.6631;0.00170548;0.000154016;0.00294082;473
2590;1.45754;-2.60539;0.00196855;-0.000601465;0.0030284;472
2590;-1.23194;-1.26199;0.00171625;0.000124304;0.00182907;471
2591;-0.476095;-2.58353;0.0017133;0.000183552;0.00283553;473
2591;1.39079;-2.5529;0.00193024;-0.000541824;0.0029339;472
2591;-1.29816;-1.1049;0.00171048;0.000107992;0.00177869;471
2592;1.34373;-2.52744;0.00190737;-0.000507612;0.00288728;472
2592;-0.578397;-2.45916;0.00171869;0.000198092;0.00267959;473
2593;1.13764;-2.29383;0.00180551;-0.000332832;0.00255044;472
2593;-0.690584;-2.1937;0.00171516;0.000182965;0.00239296;473
2594;-0.547909;-3.09969;0.0017668;0.00033832;0.00379814;475
2594;0.999614;-2.23244;0.00176504;-0.000267965;0.0024652;472
2594;-0.833761;-1.97691;0.00171965;0.000179374;0.00221218;473
2595;-0.749806;-2.9681;0.00180066;0.000414067;0.00354691;475
2595;0.857274;-2.17439;0.00173161;-0.000210428;0.00239022;472
2595;-0.962397;-1.78256;0.00172324;0.000171126;0.00207968;473
2596;0.734895;-2.0438;0.00170261;-0.000153328;0.0022604;472
2596;-1.05518;-1.5532;0.00171703;0.000146969;0.00195045;473
2597;0.741806;-3.75802;0.00187698;-0.000707134;0.00587105;474
2597;-1.06467;-2.5894;0.00184128;0.000430783;0.00292908;475
2597;0.640254;-1.97525;0.00168676;-0.000121361;0.00219838;472
2597;-1.16127;-1.36281;0.00171542;0.000131213;0.00186623;473
2598;-1.15522;-2.38795;0.00183863;0.00039202;0.00266424;475
2598;0.592086;-1.8436;0.00167456;-9.60642e-05;0.00210106;472
2598;-1.18113;-1.17992;0.00170156;0.000106121;0.00179894;473
2599;0.642727;-3.45471;0.00181028;-0.000481337;0.00477446;474
2599;-1.11744;-2.23308;0.00180594;0.000324988;0.00247837;475
2599;0.617821;-1.69105;0.00166885;-8.50917e-05;0.00200834;472
2599;-1.15132;-1.00636;0.0016837;8.12475e-05;0.00174766;473
2600;0.660145;-3.30317;0.00179892;-0.000438668;0.00433168;474
2600;-1.10668;-2.07088;0.00178225;0.000273234;0.00231592;475
2600;0.624096;-1.54024;0.00166191;-7.22997e-05;0.00193005;472
2600;-1.14504;-0.844471;0.0016712;6.38349e-05;0.00171118;473
2601;-1.09843;-1.94118;0.00176485;0.000236813;0.00220442;475
2601;0.627186;-1.39237;0.00165534;-6.087e-05;0.00186519;472
2602;0.646915;-3.02912;0.00176876;-0.000340488;0.00365261;474
2602;-1.09371;-1.7724;0.00174516;0.000196533;0.00208113;475
2602;0.638646;-1.25863;0.00165031;-5.2594e-05;0.00181561;472
2603;0.64399;-2.96633;0.00176233;-0.000320653;0.00351872;474
2603;-1.13932;-1.64562;0.00174008;0.000179133;0.00200511;475
2603;0.645056;-1.13768;0.00164574;-4.54553e-05;0.00177713;472
2604;0.584084;-2.81709;0.00173831;-0.000251533;0.00322092;474
2604;-1.15656;-1.47682;0.00172572;0.000149924;0.00191692;475
2604;0.629979;-0.994587;0.00163955;-3.63641e-05;0.00173845;472
2605;0.522488;-2.67975;0.00171848;-0.000195335;0.00298164;474
2605;-1.1806;-1.31329;0.00171361;0.000125879;0.00184689;475
2606;0.508192;-2.57767;0.00170957;-0.000171693;0.00282803;474
2606;-1.18241;-1.1485;0.00169898;0.000101937;0.00178887;475
2607;0.509971;-2.36798;0.00169636;-0.000140237;0.00256083;474
2607;-1.1653;-0.977558;0.001683;7.9174e-05;0.00174078;475
2608;0.543924;-3.88627;0.0018286;-0.0005571;0.00635729;476
2608;0.555009;-2.30301;0.00169741;-0.000144682;0.00249274;474
2608;-1.06614;-2.11257;0.001778;0.000272953;0.00235072;477
2609;0.564538;-2.04831;0.00168321;-0.000113396;0.00225202;474
2609;-1.05853;-1.96189;0.00175889;0.000231763;0.00221777;477
2610;0.631896;-3.49407;0.00181155;-0.000487464;0.00489728;476
2610;-1.01952;-2.87121;0.00186911;0.000527197;0.00340621;479
2610;0.615565;-1.90795;0.00168029;-0.000107826;0.00214679;474
2610;-1.00093;-1.79564;0.00173087;0.000181686;0.00209074;477
2611;-1.02327;-2.78254;0.00185687;0.000490025;0.0032409;479
2611;0.650846;-1.74852;0.0016748;-9.65003e-05;0.00204334;474
2611;-1.02849;-1.65494;0.00172219;0.000160308;0.00200466;477
2612;0.692498;-3.30459;0.0018075;-0.000462647;0.00434282;476
2612;-1.01148;-2.67092;0.00183686;0.000438131;0.00304776;479
2612;0.691263;-1.61715;0.00167136;-8.91911e-05;0.0019708;474
2612;-1.00883;-1.53011;0.00170817;0.000135653;0.00193678;477
2613;0.713249;-3.06335;0.00178723;-0.000390639;0.00374197;476
2613;-0.976973;-2.46716;0.00179995;0.000349469;0.00274147;479
2613;0.699602;-1.42371;0.00166206;-7.19355e-05;0.00187979;474
2613;-0.957018;-1.33518;0.00168635;0.00010068;0.00184867;477
2614;-0.981763;-3.59096;0.00197588;0.000901597;0.0053197;481
2614;0.723459;-2.87768;0.00177087;-0.000337454;0.00335743;476
2614;-0.973343;-2.32789;0.0017821;0.000304598;0.0025671;479
2614;0.714471;-1.26439;0.00165554;-6.04902e-05;0.00181892;474
2614;-0.96904;-1.2019;0.00167839;8.61594e-05;0.00180092;477
2615;0.703657;-2.62929;0.00174382;-0.000260637;0.00293009;476
2615;-0.925642;-2.04418;0.00174151;0.000216474;0.00227551;479
2615;0.736025;-1.05692;0.00164772;-4.76445e-05;0.00175554;474
2615;-0.915518;-0.970503;0.00165931;5.88003e-05;0.00173447;477
2616;-0.968732;-3.19975;0.0019026;0.000656593;0.00413338;481
2616;0.725768;-2.60382;0.00174571;-0.000263603;0.0028953;476
2616;-0.953999;-1.96898;0.00173937;0.000207091;0.00221504;479
2616;0.75877;-0.935105;0.00164395;-4.16355e-05;0.00172576;474
2617;0.738753;-2.50489;0.00173942;-0.000244911;0.00275751;476
2617;-0.975228;-1.88025;0.00173454;0.00019325;0.00214844;479
2618;-1.01842;-3.02857;0.00189365;0.000601733;0.00373455;481
2618;0.739813;-2.38851;0.00172973;-0.000219172;0.00260967;476
2618;-0.961691;-1.73562;0.00171893;0.000162314;0.00204952;479
2619;0.728707;-2.19731;0.00171291;-0.000177925;0.00239998;476
2619;-0.969623;-1.57441;0.00170634;0.00013639;0.00195771;479
2620;-1.03195;-2.81142;0.00186412;0.00050723;0.00329528;481
2620;0.753845;-2.09914;0.00170921;-0.000167373;0.00230998;476
2620;-0.982567;-1.46683;0.0016994;0.000121991;0.00190546;479
2621;-1.03891;-2.64311;0.00184123;0.000440117;0.00300791;481
2621;0.742125;-1.95459;0.00169736;-0.000141119;0.00218925;476
2621;-0.979614;-1.31004;0.00168713;0.000100255;0.00183959;479
2622;-1.00983;-2.44174;0.0018053;0.00035402;0.0027126;481
2622;0.761029;-1.78964;0.0016887;-0.000121505;0.00207445;476
2622;-0.951365;-1.15244;0.00167334;7.89984e-05;0.00178473;479
2623;-1.03081;-2.30284;0.00179297;0.000317158;0.00254534;481
2623;0.762003;-1.65557;0.00168043;-0.000104653;0.00199438;476
2623;-0.96284;-1.00037;0.00166493;6.50489e-05;0.0017425;479
2624;-1.05153;-2.19457;0.00178457;0.000291683;0.00243022;481
2624;0.760679;-1.507;0.00167167;-8.78425e-05;0.00191856;476
2624;-0.973372;-0.865217;0.00165791;5.41675e-05;0.00171216;479
2625;-0.951478;-3.46548;0.00193982;0.000794097;0.00489133;483
2625;-1.06818;-2.03507;0.00176927;0.000252743;0.00228026;481
2625;0.760866;-1.36109;0.00166383;-7.36302e-05;0.0018558;476
2626;-0.993196;-3.42566;0.00195115;0.000805329;0.00477816;483
2626;-1.09843;-1.94118;0.00176485;0.000236813;0.00220442;481
2626;0.776336;-1.24954;0.00165939;-6.55512e-05;0.00181497;476
2627;-1.10024;-1.78799;0.00174806;0.000201335;0.00209199;481
2627;0.77292;-1.11911;0.00165287;-5.49625e-05;0.00177345;476
2628;-0.966603;-3.12975;0.00189061;0.000618791;0.00395797;483
2628;-1.075;-1.6364;0.00172802;0.000165383;0.00199643;481
2628;0.796661;-0.931991;0.00164602;-4.39482e-05;0.00172549;476
2629;-0.971462;-3.0291;0.00187671;0.000572318;0.00372502;483
2629;-1.05327;-1.51276;0.00171311;0.00013985;0.00193003;481
2630;-1.03086;-1.32811;0.00169463;0.000108916;0.00184801;481
2631;-0.957841;-2.81308;0.00184049;0.000468414;0.0032838;483
2631;-1.03643;-1.23775;0.00168836;9.77227e-05;0.00181471;481
2632;-0.940251;-2.67305;0.0018164;0.000405218;0.00303879;483
2632;-1.03117;-1.10463;0.00167814;8.14598e-05;0.00177198;481
2633;-0.903412;-2.4944;0.00178487;0.000328877;0.00276759;483
2633;-1.02465;-0.924549;0.00166563;6.28038e-05;0.00172561;481
2634;-0.902856;-2.39933;0.00177395;0.000300197;0.00264399;483
2635;0.682961;-3.66487;0.00184551;-0.000604043;0.00549984;480
2635;-0.871593;-2.18404;0.001745;0.000233493;0.00240054;483
2636;0.626823;-3.57598;0.00181888;-0.000514978;0.00516962;480
2636;-0.90799;-2.02666;0.0017366;0.000207987;0.00225898;483
2637;0.60669;-3.49277;0.00180481;-0.000466086;0.00488758;480
2637;-0.924805;-1.88384;0.00172625;0.000182538;0.00214756;483
2638;0.557732;-3.37321;0.0017815;-0.000386908;0.00450967;480
2638;-0.961691;-1.73562;0.00171893;0.000162314;0.00204952;483
2638;0.746835;-1.65635;0.00167891;-0.000102265;0.00199416;478
2639;0.488199;-3.25983;0.00175765;-0.000305003;0.00417991;480
2639;-1.00966;-1.55719;0.0017106;0.000140162;0.00195052;483
2639;0.711492;-1.52268;0.0016681;-8.26363e-05;0.00192435;478
2640;0.445343;-3.2228;0.00174737;-0.000267483;0.00407562;480
2640;-1.05392;-1.42231;0.00170535;0.000125585;0.00188793;483
2640;0.697922;-1.40001;0.00166077;-6.9686e-05;0.0018699;478
2641;0.409571;-3.02231;0.00172734;-0.000204637;0.00359658;480
2641;-1.05993;-1.25728;0.00169265;0.000102922;0.00182225;483
2641;0.687114;-1.24506;0.0016528;-5.63415e-05;0.00181178;478
2642;-1.1259;-2.86915;0.0019072;0.000586778;0.00342463;485
2642;0.363706;-2.84141;0.00170992;-0.000151657;0.00323237;480
2642;-1.06307;-1.06279;0.00167849;7.97873e-05;0.00176076;483
2642;0.676468;-1.08859;0.00164554;-4.50067e-05;0.00176344;478
2643;0.397287;-2.9001;0.00171746;-0.000176877;0.00334628;480
2643;-1.08717;-0.977736;0.00167494;7.2776e-05;0.00173917;483
2643;0.69614;-0.981399;0.00164237;-4.01438e-05;0.00173589;478
2644;0.417192;-2.75865;0.0017105;-0.000163543;0.00309533;480
2644;-1.06821;-0.854033;0.00166495;5.95028e-05;0.00171153;483
2645;0.528523;-2.62806;0.00171567;-0.000188372;0.00290362;480
